op_id_v2,cut,1st_exon,op_type_v2,exon_id,region_id,transcript_id,gene_id,exon_number,gene_type
EANN00911768|R0635|DC|ENST00000437417.5|3,dcom,0,DC,EANN00911768,R0635,ENST00000437417.5,ENSG00000204623.9,3,transcribed_unitary_pseudogene
EANN00911764|R0635|DC|ENST00000376797.7|4,dcom,0,DC,EANN00911764,R0635,ENST00000376797.7,ENSG00000204623.9,4,transcribed_unitary_pseudogene
EANN00911768|R0635|DC|ENST00000376797.7|3,dcom,0,DC,EANN00911768,R0635,ENST00000376797.7,ENSG00000204623.9,3,transcribed_unitary_pseudogene
EANN00911764|R0635|DC|ENST00000420251.5|5,dcom,0,DC,EANN00911764,R0635,ENST00000420251.5,ENSG00000204623.9,5,transcribed_unitary_pseudogene
EANN00911768|R0635|DC|ENST00000420251.5|4,dcom,0,DC,EANN00911768,R0635,ENST00000420251.5,ENSG00000204623.9,4,transcribed_unitary_pseudogene
EANN00911764|R0635|DC|T300302|2,dcom,0,DC,EANN00911764,R0635,T300302,G070215,2,lncRNA
EANN00911768|R0635|DC|T300302|3,dcom,0,DC,EANN00911768,R0635,T300302,G070215,3,lncRNA
EANN00911764|R0635|DC|T300303|3,dcom,0,DC,EANN00911764,R0635,T300303,G070215,3,lncRNA
EANN00911768|R0635|DC|T300303|4,dcom,0,DC,EANN00911768,R0635,T300303,G070215,4,lncRNA
EANN00911764|R0635|DC|T300306|3,dcom,0,DC,EANN00911764,R0635,T300306,G070215,3,lncRNA
EANN00911768|R0635|DC|T300306|4,dcom,0,DC,EANN00911768,R0635,T300306,G070215,4,lncRNA
EANN00911765|R0635|DC|ENST00000422224.5|4,dcom,0,DC,EANN00911765,R0635,ENST00000422224.5,ENSG00000204623.9,4,transcribed_unitary_pseudogene
EANN00911768|R0635|DC|ENST00000422224.5|3,dcom,0,DC,EANN00911768,R0635,ENST00000422224.5,ENSG00000204623.9,3,transcribed_unitary_pseudogene
EANN00911766|R0635|DC|ENST00000421692.5|4,dcom,0,DC,EANN00911766,R0635,ENST00000421692.5,ENSG00000204623.9,4,transcribed_unitary_pseudogene
EANN00911767|R0635|DF|ENST00000610339.1|1,dcom,1,DF,EANN00911767,R0635,ENST00000610339.1,ENSG00000278104.1,1,misc_RNA
EANN00913461|R1057|DF|T300861|1,dpar,1,DF,EANN00913461,R1057,T300861,G070296,1,lncRNA
EANN00913472|R1057|DP|T300861|2,dpar,0,DP,EANN00913472,R1057,T300861,G070296,2,lncRNA
EANN00913472|R0565|DI|T300861|2,dins,0,DI,EANN00913472,R0565,T300861,G070296,2,lncRNA
EANN00913472|R0566|DP|T300861|2,dpar,0,DP,EANN00913472,R0566,T300861,G070296,2,lncRNA
EANN00913483|R0566|DC|T300861|3,dcom,0,DC,EANN00913483,R0566,T300861,G070296,3,lncRNA
EANN00913461|R1057|DF|T300863|1,dpar,1,DF,EANN00913461,R1057,T300863,G070296,1,lncRNA
EANN00913471|R1057|DP|T300863|2,dpar,0,DP,EANN00913471,R1057,T300863,G070296,2,lncRNA
EANN00913471|R0565|DI|T300863|2,dins,0,DI,EANN00913471,R0565,T300863,G070296,2,lncRNA
EANN00913484|R0566|DC|T300863|3,dcom,0,DC,EANN00913484,R0566,T300863,G070296,3,lncRNA
EANN00913462|R1057|DI|T300862|1,dins,1,DI,EANN00913462,R1057,T300862,G070296,1,lncRNA
EANN00913462|R0565|DI|T300862|1,dins,1,DI,EANN00913462,R0565,T300862,G070296,1,lncRNA
EANN00913484|R0566|DC|T300862|2,dcom,0,DC,EANN00913484,R0566,T300862,G070296,2,lncRNA
EANN00913463|R1057|DP|ENST00000606367.1|1,dpar,1,DP,EANN00913463,R1057,ENST00000606367.1,ENSG00000272501.1,1,lncRNA
EANN00913463|R0565|DF|ENST00000606367.1|1,dpar,1,DF,EANN00913463,R0565,ENST00000606367.1,ENSG00000272501.1,1,lncRNA
EANN00913464|R1057|DF|T300864|1,dpar,1,DF,EANN00913464,R1057,T300864,G070297,1,protein_coding
EANN00913464|R0565|DP|T300864|1,dpar,1,DP,EANN00913464,R0565,T300864,G070297,1,protein_coding
EANN00913477|R0565|DC|T300864|2,dcom,0,DC,EANN00913477,R0565,T300864,G070297,2,protein_coding
EANN00913489|R0566|DP|T300864|3,dpar,0,DP,EANN00913489,R0566,T300864,G070297,3,protein_coding
EANN00913465|R1057|DF|T300867|1,dpar,1,DF,EANN00913465,R1057,T300867,G070297,1,protein_coding
EANN00913465|R0565|DP|T300867|1,dpar,1,DP,EANN00913465,R0565,T300867,G070297,1,protein_coding
EANN00913489|R0566|DP|T300867|2,dpar,0,DP,EANN00913489,R0566,T300867,G070297,2,protein_coding
EANN00913466|R1057|DF|T300865|1,dpar,1,DF,EANN00913466,R1057,T300865,G070297,1,protein_coding
EANN00913466|R0565|DP|T300865|1,dpar,1,DP,EANN00913466,R0565,T300865,G070297,1,protein_coding
EANN00913489|R0566|DP|T300865|2,dpar,0,DP,EANN00913489,R0566,T300865,G070297,2,protein_coding
EANN00913466|R1057|DF|T300866|1,dpar,1,DF,EANN00913466,R1057,T300866,G070297,1,protein_coding
EANN00913466|R0565|DP|T300866|1,dpar,1,DP,EANN00913466,R0565,T300866,G070297,1,protein_coding
EANN00913489|R0566|DP|T300866|2,dpar,0,DP,EANN00913489,R0566,T300866,G070297,2,protein_coding
EANN00913466|R1057|DF|T300868|1,dpar,1,DF,EANN00913466,R1057,T300868,G070297,1,protein_coding
EANN00913466|R0565|DP|T300868|1,dpar,1,DP,EANN00913466,R0565,T300868,G070297,1,protein_coding
EANN00913481|R0566|DI|T300868|2,dins,0,DI,EANN00913481,R0566,T300868,G070297,2,protein_coding
EANN00913467|R1057|DF|T300870|1,dpar,1,DF,EANN00913467,R1057,T300870,G070297,1,protein_coding
EANN00913467|R0565|DP|T300870|1,dpar,1,DP,EANN00913467,R0565,T300870,G070297,1,protein_coding
EANN00913489|R0566|DP|T300870|2,dpar,0,DP,EANN00913489,R0566,T300870,G070297,2,protein_coding
EANN00913467|R1057|DF|T300871|1,dpar,1,DF,EANN00913467,R1057,T300871,G070297,1,protein_coding
EANN00913467|R0565|DP|T300871|1,dpar,1,DP,EANN00913467,R0565,T300871,G070297,1,protein_coding
EANN00913489|R0566|DP|T300871|2,dpar,0,DP,EANN00913489,R0566,T300871,G070297,2,protein_coding
EANN00913468|R1057|DF|T300869|1,dpar,1,DF,EANN00913468,R1057,T300869,G070297,1,protein_coding
EANN00913468|R0565|DI|T300869|1,dins,1,DI,EANN00913468,R0565,T300869,G070297,1,protein_coding
EANN00913469|R1057|DF|T300872|1,dpar,1,DF,EANN00913469,R1057,T300872,G070297,1,protein_coding
EANN00913469|R0565|DP|T300872|1,dpar,1,DP,EANN00913469,R0565,T300872,G070297,1,protein_coding
EANN00913470|R1057|DF|T300873|1,dpar,1,DF,EANN00913470,R1057,T300873,G070297,1,protein_coding
EANN00913470|R0565|DP|T300873|1,dpar,1,DP,EANN00913470,R0565,T300873,G070297,1,protein_coding
EANN00913489|R0566|DP|T300873|2,dpar,0,DP,EANN00913489,R0566,T300873,G070297,2,protein_coding
EANN00913473|R1057|DF|ENST00000383331.4|1,dpar,1,DF,EANN00913473,R1057,ENST00000383331.4,ENSG00000206344.7,1,lncRNA
EANN00913473|R0565|DF|ENST00000383331.4|1,dcom,1,DF,EANN00913473,R0565,ENST00000383331.4,ENSG00000206344.7,1,lncRNA
EANN00913488|R0566|DP|ENST00000383331.4|2,dpar,0,DP,EANN00913488,R0566,ENST00000383331.4,ENSG00000206344.7,2,lncRNA
EANN00913474|R1057|DF|ENST00000638546.1|1,dpar,1,DF,EANN00913474,R1057,ENST00000638546.1,ENSG00000206344.7,1,lncRNA
EANN00913474|R0565|DF|ENST00000638546.1|1,dcom,1,DF,EANN00913474,R0565,ENST00000638546.1,ENSG00000206344.7,1,lncRNA
EANN00913488|R0566|DP|ENST00000638546.1|2,dpar,0,DP,EANN00913488,R0566,ENST00000638546.1,ENSG00000206344.7,2,lncRNA
EANN00913475|R0565|DF|ENST00000424675.1|1,dcom,1,DF,EANN00913475,R0565,ENST00000424675.1,ENSG00000206344.7,1,lncRNA
EANN00913487|R0566|DC|ENST00000424675.1|2,dcom,0,DC,EANN00913487,R0566,ENST00000424675.1,ENSG00000206344.7,2,lncRNA
EANN00913476|R0565|DF|ENST00000414008.3|1,dcom,1,DF,EANN00913476,R0565,ENST00000414008.3,ENSG00000206344.7,1,lncRNA
EANN00913480|R0566|DI|T300874|1,dins,1,DI,EANN00913480,R0566,T300874,G070297,1,protein_coding
EANN00913480|R0566|DI|T300875|1,dins,1,DI,EANN00913480,R0566,T300875,G070297,1,protein_coding
EANN00913482|R0566|DF|ENST00000606909.1|1,dcom,1,DF,EANN00913482,R0566,ENST00000606909.1,ENSG00000271821.1,1,lncRNA
EANN00913485|R0566|DF|ENST00000415276.2|1,dcom,1,DF,EANN00913485,R0566,ENST00000415276.2,ENSG00000206344.7,1,lncRNA
EANN00913486|R0566|DC|ENST00000415276.2|2,dcom,0,DC,EANN00913486,R0566,ENST00000415276.2,ENSG00000206344.7,2,lncRNA
EANN00918206|R0559|DF|T302164|1,dcom,1,DF,EANN00918206,R0559,T302164,G070552,1,lncRNA
EANN00918206|R0560|DP|T302164|1,dpar,1,DP,EANN00918206,R0560,T302164,G070552,1,lncRNA
EANN00918206|R0844|DI|T302164|1,dins,1,DI,EANN00918206,R0844,T302164,G070552,1,lncRNA
EANN00918206|R0845|DP|T302164|1,dpar,1,DP,EANN00918206,R0845,T302164,G070552,1,lncRNA
EANN00918213|R0846|DC|T302164|2,dcom,0,DC,EANN00918213,R0846,T302164,G070552,2,lncRNA
EANN00918207|R0559|DF|T302165|1,dcom,1,DF,EANN00918207,R0559,T302165,G070552,1,lncRNA
EANN00918207|R0560|DP|T302165|1,dpar,1,DP,EANN00918207,R0560,T302165,G070552,1,lncRNA
EANN00918207|R0844|DI|T302165|1,dins,1,DI,EANN00918207,R0844,T302165,G070552,1,lncRNA
EANN00918207|R0845|DP|T302165|1,dpar,1,DP,EANN00918207,R0845,T302165,G070552,1,lncRNA
EANN00918207|R0559|DF|T302166|1,dcom,1,DF,EANN00918207,R0559,T302166,G070552,1,lncRNA
EANN00918207|R0560|DP|T302166|1,dpar,1,DP,EANN00918207,R0560,T302166,G070552,1,lncRNA
EANN00918207|R0844|DI|T302166|1,dins,1,DI,EANN00918207,R0844,T302166,G070552,1,lncRNA
EANN00918207|R0845|DP|T302166|1,dpar,1,DP,EANN00918207,R0845,T302166,G070552,1,lncRNA
EANN00918207|R0559|DF|T302167|1,dcom,1,DF,EANN00918207,R0559,T302167,G070552,1,lncRNA
EANN00918207|R0560|DP|T302167|1,dpar,1,DP,EANN00918207,R0560,T302167,G070552,1,lncRNA
EANN00918207|R0844|DI|T302167|1,dins,1,DI,EANN00918207,R0844,T302167,G070552,1,lncRNA
EANN00918207|R0845|DP|T302167|1,dpar,1,DP,EANN00918207,R0845,T302167,G070552,1,lncRNA
EANN00918208|R0559|DF|T302168|1,dcom,1,DF,EANN00918208,R0559,T302168,G070552,1,lncRNA
EANN00918208|R0560|DF|T302168|1,dcom,1,DF,EANN00918208,R0560,T302168,G070552,1,lncRNA
EANN00918208|R0844|DF|T302168|1,dpar,1,DF,EANN00918208,R0844,T302168,G070552,1,lncRNA
EANN00918208|R0845|DP|T302168|1,dpar,1,DP,EANN00918208,R0845,T302168,G070552,1,lncRNA
EANN00918211|R0559|DC|T302168|2,dcom,0,DC,EANN00918211,R0559,T302168,G070552,2,lncRNA
EANN00918211|R0560|DC|T302168|2,dcom,0,DC,EANN00918211,R0560,T302168,G070552,2,lncRNA
EANN00918211|R0845|DC|T302168|2,dcom,0,DC,EANN00918211,R0845,T302168,G070552,2,lncRNA
EANN00918213|R0846|DC|T302168|3,dcom,0,DC,EANN00918213,R0846,T302168,G070552,3,lncRNA
EANN00918208|R0559|DF|T302169|1,dcom,1,DF,EANN00918208,R0559,T302169,G070552,1,lncRNA
EANN00918208|R0560|DF|T302169|1,dcom,1,DF,EANN00918208,R0560,T302169,G070552,1,lncRNA
EANN00918208|R0844|DF|T302169|1,dpar,1,DF,EANN00918208,R0844,T302169,G070552,1,lncRNA
EANN00918208|R0845|DP|T302169|1,dpar,1,DP,EANN00918208,R0845,T302169,G070552,1,lncRNA
EANN00918213|R0846|DC|T302169|2,dcom,0,DC,EANN00918213,R0846,T302169,G070552,2,lncRNA
EANN00918208|R0559|DF|T302171|1,dcom,1,DF,EANN00918208,R0559,T302171,G070552,1,lncRNA
EANN00918208|R0560|DF|T302171|1,dcom,1,DF,EANN00918208,R0560,T302171,G070552,1,lncRNA
EANN00918208|R0844|DF|T302171|1,dpar,1,DF,EANN00918208,R0844,T302171,G070552,1,lncRNA
EANN00918208|R0845|DP|T302171|1,dpar,1,DP,EANN00918208,R0845,T302171,G070552,1,lncRNA
EANN00918211|R0559|DC|T302171|2,dcom,0,DC,EANN00918211,R0559,T302171,G070552,2,lncRNA
EANN00918211|R0560|DC|T302171|2,dcom,0,DC,EANN00918211,R0560,T302171,G070552,2,lncRNA
EANN00918211|R0845|DC|T302171|2,dcom,0,DC,EANN00918211,R0845,T302171,G070552,2,lncRNA
EANN00918216|R0846|DP|T302171|3,dpar,0,DP,EANN00918216,R0846,T302171,G070552,3,lncRNA
EANN00918209|R0559|DF|T302170|1,dcom,1,DF,EANN00918209,R0559,T302170,G070552,1,lncRNA
EANN00918209|R0560|DF|T302170|1,dcom,1,DF,EANN00918209,R0560,T302170,G070552,1,lncRNA
EANN00918209|R0844|DF|T302170|1,dpar,1,DF,EANN00918209,R0844,T302170,G070552,1,lncRNA
EANN00918209|R0845|DP|T302170|1,dpar,1,DP,EANN00918209,R0845,T302170,G070552,1,lncRNA
EANN00918215|R0846|DP|T302170|2,dpar,0,DP,EANN00918215,R0846,T302170,G070552,2,lncRNA
EANN00918210|R0559|DF|T302172|1,dcom,1,DF,EANN00918210,R0559,T302172,G070552,1,lncRNA
EANN00918210|R0560|DF|T302172|1,dcom,1,DF,EANN00918210,R0560,T302172,G070552,1,lncRNA
EANN00918210|R0845|DF|T302172|1,dcom,1,DF,EANN00918210,R0845,T302172,G070552,1,lncRNA
EANN00918213|R0846|DC|T302172|2,dcom,0,DC,EANN00918213,R0846,T302172,G070552,2,lncRNA
EANN00918210|R0559|DF|T302173|1,dcom,1,DF,EANN00918210,R0559,T302173,G070552,1,lncRNA
EANN00918210|R0560|DF|T302173|1,dcom,1,DF,EANN00918210,R0560,T302173,G070552,1,lncRNA
EANN00918210|R0845|DF|T302173|1,dcom,1,DF,EANN00918210,R0845,T302173,G070552,1,lncRNA
EANN00918213|R0846|DC|T302173|2,dcom,0,DC,EANN00918213,R0846,T302173,G070552,2,lncRNA
EANN00918210|R0559|DF|T302174|1,dcom,1,DF,EANN00918210,R0559,T302174,G070552,1,lncRNA
EANN00918210|R0560|DF|T302174|1,dcom,1,DF,EANN00918210,R0560,T302174,G070552,1,lncRNA
EANN00918210|R0845|DF|T302174|1,dcom,1,DF,EANN00918210,R0845,T302174,G070552,1,lncRNA
EANN00918213|R0846|DC|T302174|2,dcom,0,DC,EANN00918213,R0846,T302174,G070552,2,lncRNA
EANN00918210|R0559|DF|T302175|1,dcom,1,DF,EANN00918210,R0559,T302175,G070552,1,lncRNA
EANN00918210|R0560|DF|T302175|1,dcom,1,DF,EANN00918210,R0560,T302175,G070552,1,lncRNA
EANN00918210|R0845|DF|T302175|1,dcom,1,DF,EANN00918210,R0845,T302175,G070552,1,lncRNA
EANN00918213|R0846|DC|T302175|2,dcom,0,DC,EANN00918213,R0846,T302175,G070552,2,lncRNA
EANN00918210|R0559|DF|T302176|1,dcom,1,DF,EANN00918210,R0559,T302176,G070552,1,lncRNA
EANN00918210|R0560|DF|T302176|1,dcom,1,DF,EANN00918210,R0560,T302176,G070552,1,lncRNA
EANN00918210|R0845|DF|T302176|1,dcom,1,DF,EANN00918210,R0845,T302176,G070552,1,lncRNA
EANN00918213|R0846|DC|T302176|2,dcom,0,DC,EANN00918213,R0846,T302176,G070552,2,lncRNA
EANN00918210|R0559|DF|T302177|1,dcom,1,DF,EANN00918210,R0559,T302177,G070552,1,lncRNA
EANN00918210|R0560|DF|T302177|1,dcom,1,DF,EANN00918210,R0560,T302177,G070552,1,lncRNA
EANN00918210|R0845|DF|T302177|1,dcom,1,DF,EANN00918210,R0845,T302177,G070552,1,lncRNA
EANN00918214|R0846|DP|T302177|2,dpar,0,DP,EANN00918214,R0846,T302177,G070552,2,lncRNA
EANN00918210|R0559|DF|T302178|1,dcom,1,DF,EANN00918210,R0559,T302178,G070552,1,lncRNA
EANN00918210|R0560|DF|T302178|1,dcom,1,DF,EANN00918210,R0560,T302178,G070552,1,lncRNA
EANN00918210|R0845|DF|T302178|1,dcom,1,DF,EANN00918210,R0845,T302178,G070552,1,lncRNA
EANN00918214|R0846|DP|T302178|2,dpar,0,DP,EANN00918214,R0846,T302178,G070552,2,lncRNA
EANN00918211|R0559|DF|T302179|1,dcom,1,DF,EANN00918211,R0559,T302179,G070552,1,lncRNA
EANN00918211|R0560|DF|T302179|1,dcom,1,DF,EANN00918211,R0560,T302179,G070552,1,lncRNA
EANN00918211|R0845|DF|T302179|1,dcom,1,DF,EANN00918211,R0845,T302179,G070552,1,lncRNA
EANN00918213|R0846|DC|T302179|2,dcom,0,DC,EANN00918213,R0846,T302179,G070552,2,lncRNA
EANN00918212|R0846|DP|T302180|1,dpar,1,DP,EANN00918212,R0846,T302180,G070552,1,lncRNA
EANN00918213|R0846|DC|ENST00000659015.1|2,dcom,0,DC,EANN00918213,R0846,ENST00000659015.1,ENSG00000225339.4,2,lncRNA
EANN00918213|R0846|DC|T302158|2,dcom,0,DC,EANN00918213,R0846,T302158,G070552,2,lncRNA
EANN00921820|R0892|DF|T303447|1,dcom,1,DF,EANN00921820,R0892,T303447,G070842,1,lncRNA
EANN00921824|R0892|DP|T303447|2,dpar,0,DP,EANN00921824,R0892,T303447,G070842,2,lncRNA
EANN00921820|R0892|DF|T303448|1,dcom,1,DF,EANN00921820,R0892,T303448,G070842,1,lncRNA
EANN00921820|R0892|DF|T303449|1,dcom,1,DF,EANN00921820,R0892,T303449,G070842,1,lncRNA
EANN00921820|R0892|DF|T303450|1,dcom,1,DF,EANN00921820,R0892,T303450,G070842,1,lncRNA
EANN00921820|R0892|DF|T303451|1,dcom,1,DF,EANN00921820,R0892,T303451,G070842,1,lncRNA
EANN00921842|R0659|DC|T303451|2,dcom,0,DC,EANN00921842,R0659,T303451,G070842,2,lncRNA
EANN00921821|R0892|DC|ENST00000414386.5|2,dcom,0,DC,EANN00921821,R0892,ENST00000414386.5,ENSG00000234753.5,2,lncRNA
EANN00921821|R0892|DC|ENST00000454812.1|2,dcom,0,DC,EANN00921821,R0892,ENST00000454812.1,ENSG00000234753.5,2,lncRNA
EANN00921841|R0659|DF|ENST00000454812.1|1,dcom,1,DF,EANN00921841,R0659,ENST00000454812.1,ENSG00000234753.5,1,lncRNA
EANN00921822|R0892|DC|ENST00000439386.1|2,dcom,0,DC,EANN00921822,R0892,ENST00000439386.1,ENSG00000234753.5,2,lncRNA
EANN00921823|R0892|DC|ENST00000432751.1|2,dcom,0,DC,EANN00921823,R0892,ENST00000432751.1,ENSG00000234753.5,2,lncRNA
EANN00929839|R1087|DI|ENST00000651778.1|6,dins,0,DI,EANN00929839,R1087,ENST00000651778.1,ENSG00000233237.8,6,lncRNA
EANN00929847|R0655|DC|ENST00000651778.1|5,dcom,0,DC,EANN00929847,R0655,ENST00000651778.1,ENSG00000233237.8,5,lncRNA
EANN00929849|R0296|DC|ENST00000651778.1|4,dcom,0,DC,EANN00929849,R0296,ENST00000651778.1,ENSG00000233237.8,4,lncRNA
EANN00929876|R0657|DC|ENST00000651778.1|3,dcom,0,DC,EANN00929876,R0657,ENST00000651778.1,ENSG00000233237.8,3,lncRNA
EANN00929879|R0298|DC|ENST00000651778.1|2,dcom,0,DC,EANN00929879,R0298,ENST00000651778.1,ENSG00000233237.8,2,lncRNA
EANN00929882|R0658|DF|ENST00000651778.1|1,dcom,1,DF,EANN00929882,R0658,ENST00000651778.1,ENSG00000233237.8,1,lncRNA
EANN00929840|R1087|DI|ENST00000657420.1|2,dins,0,DI,EANN00929840,R1087,ENST00000657420.1,ENSG00000233237.8,2,lncRNA
EANN00929846|R0655|DF|ENST00000657420.1|1,dcom,1,DF,EANN00929846,R0655,ENST00000657420.1,ENSG00000233237.8,1,lncRNA
EANN00929841|R1087|DI|ENST00000413945.6|4,dins,0,DI,EANN00929841,R1087,ENST00000413945.6,ENSG00000233237.8,4,lncRNA
EANN00929876|R0657|DC|ENST00000413945.6|3,dcom,0,DC,EANN00929876,R0657,ENST00000413945.6,ENSG00000233237.8,3,lncRNA
EANN00929879|R0298|DC|ENST00000413945.6|2,dcom,0,DC,EANN00929879,R0298,ENST00000413945.6,ENSG00000233237.8,2,lncRNA
EANN00929883|R0658|DF|ENST00000413945.6|1,dcom,1,DF,EANN00929883,R0658,ENST00000413945.6,ENSG00000233237.8,1,lncRNA
EANN00929841|R1087|DI|ENST00000652746.1|2,dins,0,DI,EANN00929841,R1087,ENST00000652746.1,ENSG00000233237.8,2,lncRNA
EANN00929846|R0655|DF|ENST00000652746.1|1,dcom,1,DF,EANN00929846,R0655,ENST00000652746.1,ENSG00000233237.8,1,lncRNA
EANN00929842|R1087|DI|T306339|1,dins,1,DI,EANN00929842,R1087,T306339,G071583,1,lncRNA
EANN00929848|R0655|DC|T306339|2,dcom,0,DC,EANN00929848,R0655,T306339,G071583,2,lncRNA
EANN00929842|R1087|DI|T306340|1,dins,1,DI,EANN00929842,R1087,T306340,G071583,1,lncRNA
EANN00929876|R0657|DC|T306340|2,dcom,0,DC,EANN00929876,R0657,T306340,G071583,2,lncRNA
EANN00929877|R0298|DC|T306340|3,dcom,0,DC,EANN00929877,R0298,T306340,G071583,3,lncRNA
EANN00929891|R0658|DP|T306340|4,dpar,0,DP,EANN00929891,R0658,T306340,G071583,4,lncRNA
EANN00929843|R1087|DI|ENST00000436803.6|4,dins,0,DI,EANN00929843,R1087,ENST00000436803.6,ENSG00000233237.8,4,lncRNA
EANN00929876|R0657|DC|ENST00000436803.6|3,dcom,0,DC,EANN00929876,R0657,ENST00000436803.6,ENSG00000233237.8,3,lncRNA
EANN00929877|R0298|DC|ENST00000436803.6|2,dcom,0,DC,EANN00929877,R0298,ENST00000436803.6,ENSG00000233237.8,2,lncRNA
EANN00929889|R0658|DF|ENST00000436803.6|1,dcom,1,DF,EANN00929889,R0658,ENST00000436803.6,ENSG00000233237.8,1,lncRNA
EANN00929844|R1087|DP|ENST00000652655.1|3,dpar,0,DP,EANN00929844,R1087,ENST00000652655.1,ENSG00000233237.8,3,lncRNA
EANN00929849|R0296|DC|ENST00000652655.1|2,dcom,0,DC,EANN00929849,R0296,ENST00000652655.1,ENSG00000233237.8,2,lncRNA
EANN00929868|R0656|DF|ENST00000652655.1|1,dcom,1,DF,EANN00929868,R0656,ENST00000652655.1,ENSG00000233237.8,1,lncRNA
EANN00929845|R1087|DP|ENST00000650942.1|3,dpar,0,DP,EANN00929845,R1087,ENST00000650942.1,ENSG00000233237.8,3,lncRNA
EANN00929849|R0296|DC|ENST00000650942.1|2,dcom,0,DC,EANN00929849,R0296,ENST00000650942.1,ENSG00000233237.8,2,lncRNA
EANN00929875|R0657|DF|ENST00000650942.1|1,dcom,1,DF,EANN00929875,R0657,ENST00000650942.1,ENSG00000233237.8,1,lncRNA
EANN00929850|R0296|DF|T306341|1,dcom,1,DF,EANN00929850,R0296,T306341,G071583,1,lncRNA
EANN00929876|R0657|DC|T306341|2,dcom,0,DC,EANN00929876,R0657,T306341,G071583,2,lncRNA
EANN00929879|R0298|DC|T306341|3,dcom,0,DC,EANN00929879,R0298,T306341,G071583,3,lncRNA
EANN00929891|R0658|DP|T306341|4,dpar,0,DP,EANN00929891,R0658,T306341,G071583,4,lncRNA
EANN00929851|R1088|DI|ENST00000625013.2|6,dins,0,DI,EANN00929851,R1088,ENST00000625013.2,ENSG00000233237.8,6,lncRNA
EANN00929865|R0297|DC|ENST00000625013.2|5,dcom,0,DC,EANN00929865,R0297,ENST00000625013.2,ENSG00000233237.8,5,lncRNA
EANN00929867|R0656|DC|ENST00000625013.2|4,dcom,0,DC,EANN00929867,R0656,ENST00000625013.2,ENSG00000233237.8,4,lncRNA
EANN00929876|R0657|DC|ENST00000625013.2|3,dcom,0,DC,EANN00929876,R0657,ENST00000625013.2,ENSG00000233237.8,3,lncRNA
EANN00929879|R0298|DC|ENST00000625013.2|2,dcom,0,DC,EANN00929879,R0298,ENST00000625013.2,ENSG00000233237.8,2,lncRNA
EANN00929884|R0658|DF|ENST00000625013.2|1,dcom,1,DF,EANN00929884,R0658,ENST00000625013.2,ENSG00000233237.8,1,lncRNA
EANN00929852|R1088|DI|T306342|1,dins,1,DI,EANN00929852,R1088,T306342,G071584,1,lncRNA
EANN00929853|R1088|DP|T306344|1,dpar,1,DP,EANN00929853,R1088,T306344,G071585,1,lncRNA
EANN00929854|R1088|DP|T306343|1,dpar,1,DP,EANN00929854,R1088,T306343,G071585,1,lncRNA
EANN00929856|R1088|DP|T306343|2,dpar,0,DP,EANN00929856,R1088,T306343,G071585,2,lncRNA
EANN00929855|R1088|DF|ENST00000362224.3|1,dcom,1,DF,EANN00929855,R1088,ENST00000362224.3,ENSG00000199094.3,1,miRNA
EANN00929857|R1089|DI|ENST00000652370.1|4,dins,0,DI,EANN00929857,R1089,ENST00000652370.1,ENSG00000233237.8,4,lncRNA
EANN00929876|R0657|DC|ENST00000652370.1|3,dcom,0,DC,EANN00929876,R0657,ENST00000652370.1,ENSG00000233237.8,3,lncRNA
EANN00929879|R0298|DC|ENST00000652370.1|2,dcom,0,DC,EANN00929879,R0298,ENST00000652370.1,ENSG00000233237.8,2,lncRNA
EANN00929885|R0658|DF|ENST00000652370.1|1,dcom,1,DF,EANN00929885,R0658,ENST00000652370.1,ENSG00000233237.8,1,lncRNA
EANN00929858|R1089|DI|ENST00000652523.1|5,dins,0,DI,EANN00929858,R1089,ENST00000652523.1,ENSG00000233237.8,5,lncRNA
EANN00929876|R0657|DC|ENST00000652523.1|4,dcom,0,DC,EANN00929876,R0657,ENST00000652523.1,ENSG00000233237.8,4,lncRNA
EANN00929877|R0298|DC|ENST00000652523.1|3,dcom,0,DC,EANN00929877,R0298,ENST00000652523.1,ENSG00000233237.8,3,lncRNA
EANN00929881|R0299|DC|ENST00000652523.1|2,dcom,0,DC,EANN00929881,R0299,ENST00000652523.1,ENSG00000233237.8,2,lncRNA
EANN00929883|R0658|DF|ENST00000652523.1|1,dcom,1,DF,EANN00929883,R0658,ENST00000652523.1,ENSG00000233237.8,1,lncRNA
EANN00929866|R0656|DF|ENST00000385092.1|1,dcom,1,DF,EANN00929866,R0656,ENST00000385092.1,ENSG00000207827.1,1,miRNA
EANN00929869|R0657|DP|ENST00000651660.1|4,dpar,0,DP,EANN00929869,R0657,ENST00000651660.1,ENSG00000233237.8,4,lncRNA
EANN00929877|R0298|DC|ENST00000651660.1|3,dcom,0,DC,EANN00929877,R0298,ENST00000651660.1,ENSG00000233237.8,3,lncRNA
EANN00929881|R0299|DC|ENST00000651660.1|2,dcom,0,DC,EANN00929881,R0299,ENST00000651660.1,ENSG00000233237.8,2,lncRNA
EANN00929890|R0658|DF|ENST00000651660.1|1,dcom,1,DF,EANN00929890,R0658,ENST00000651660.1,ENSG00000233237.8,1,lncRNA
EANN00929870|R0657|DF|T306348|1,dpar,1,DF,EANN00929870,R0657,T306348,G071583,1,lncRNA
EANN00929879|R0298|DC|T306348|2,dcom,0,DC,EANN00929879,R0298,T306348,G071583,2,lncRNA
